"GENDER","CATEGORY","College Code","College Name","Branch","Place","Last Rank (2022)"
"MALE","BC-B","PDIT","PRIYADARSHINI INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","102061"
"MALE","BC-B","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSAPURAM","103977"
"MALE","BC-B","GIET","GIET ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","104868"
"MALE","BC-B","ALTS","ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","105463"
"MALE","BC-B","RCEE","RAMACHANDRA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","ELURU","106791"
"MALE","BC-B","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","PUTAPARTHI","107133"
"MALE","BC-B","NSPE","NARSARAOPETA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","108315"
"MALE","BC-B","HIND","HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","109831"
"MALE","BC-B","NRIA","NRI INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","AGIRIPALLY","109928"
"MALE","BC-B","VRIT","VARAPRASAD REDDY INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","SATTENAPALLY","110358"
"MALE","BC-B","GECG","GUNTUR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","111333"
"MALE","BC-B","MICT","DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KANCHIKACHER LA","113734"
"MALE","BC-B","SVHE","D M S S V H COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","MACHILIPATNA M","114899"
"MALE","BC-B","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","VIZIANAGARAM","115544"
"MALE","BC-B","DJRC","SRI CHAITANYA -DJR COLL OF ENGG AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","116642"
"MALE","BC-B","DLBC","DR L BULLAYYA COLL EGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","118788"
"MALE","BC-B","ANSN","ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHIRALA","119154"
"MALE","BC-B","HITE","HELAPURI INST OF TECH AND SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","ELURU","121161"
"MALE","BC-B","PVKK","P.V.K.K. INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","122402"
"MALE","BC-B","PACE","PACE INSTITUTE OF TECHNOLOGY AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","ONGOLE","124327"
"MALE","BC-B","WISE","WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","NALLAJERLA","126384"
"MALE","BC-B","PPDV","PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","126471"
"MALE","BC-B","KVSR","DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","129771"
"MALE","BC-B","SAVE","SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","131639"
"MALE","BC-B","GATE","GATES INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GOOTY","132038"
"MALE","BC-B","BABA","BABA INST OF TECH AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","132236"
"MALE","BC-B","VETS","SR VENKATESWARA COLL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","SRIKAKULAM","132406"
"MALE","BC-B","SVIK","SRI VENKATESWARA INSTT. OF SCIENCE AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","132516"
"MALE","BC-B","SIST","SIDDHARTHA INST OF SCI AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PUTTUR","133635"
"MALE","BC-B","SVCT","SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHITTOOR","133827"
"MALE","BC-B","NRNG","NARAYANA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDUR","134261"
"MALE","BC-B","MRCL","MIRACLE EDNL SOC GROUP OF INSTNS","ELECTRONICS AND COMMUNICATION ENGINEERING","BHOGAPURAM","134422"
"MALE","BC-B","ABRK","ABR COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KANIGIRI","134928"
"MALE","BC-B","SRTS","SRINIVASA INST OF TECHNOLOGY SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","136302"
"MALE","BC-B","CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PALLAVOLU","138614"
"MALE","BC-B","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","RANGAMPETA","138725"
"MALE","BC-B","SVCN","SREE VENKATESWARA COLL OF ENGG","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","139822"
"MALE","BC-B","CIET","CHALAPATHI INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","141979"
"MALE","BC-B","VEMU","VEMU INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHITTOOR","142945"
"MALE","BC-B","IDEL","IDEAL INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KAKINADA","146907"
"MALE","BC-B","AVEV","AVANTHI INST. OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHOGAPURAM","147983"
"MALE","BC-B","SVPP","SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","PUTTUR","148017"
"MALE","BC-B","BRAUSF","COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","SRIKAKULAM","148634"
"MALE","BC-B","LIMT","LINGAYAS INST OF MGMT AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","148906"
"MALE","BC-B","ARTB","AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHOGAPURAM","149256"
"MALE","BC-B","KORM","KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","149346"
"MALE","BC-B","URCE","USHA RAMA COLL OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","TELAPROLU","149839"
"MALE","BC-B","SRIP","SAI RAJESWARI INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PRODDATUR","149986"
"MALE","BC-B","GITS","GONNA INST OF INFO TECHNOLOGY SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","150410"
"MALE","BC-B","KHIT","KALLAM HARANADH REDDY INST OF TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","151266"
"MALE","BC-B","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ONGOLE","151966"
"MALE","BC-B","YGVU","YGVU YSR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","PRODDATUR","152565"
"MALE","BC-B","UNIV","UNIVERSAL COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","152587"
"MALE","BC-B","MVRS","M.V.R.COLL OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PARITALA","152642"
"MALE","BC-B","KUPM","KUPPAM ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","KUPPAM","152746"
"MALE","BC-B","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDUR","153720"
"MALE","BC-B","LENO","LENORA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","RAMPACHODAV ARAM","153779"
"MALE","BC-B","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","ADONI","154491"
"MALE","BC-B","ANMB","ACHARYA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","BADVEL","154660"
"MALE","BC-B","BRNK","BRINDAVAN INST OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","154703"
"MALE","BC-B","SRKI","S R K INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","155406"
"MALE","BC-B","CEVP","CHAITANYA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","155658"
"MALE","BC-B","PKSK","PRAKASAM ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","KANDKUR","156152"
"MALE","BC-B","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","MARKAPUR","156596"
"MALE","BC-B","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHEYYERU","157040"
"MALE","BC-B","ASIP","AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PARITALA","157390"
"MALE","BC-B","DSIT","D.B.S.INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KAVALI","157709"
"MALE","BC-B","MIET","MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","JAGGAIAHPETA","158021"
"MALE","BC-B","SSCE","SRI SIVANI COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","SRIKAKULAM","158281"
"MALE","BC-B","CITY","CHALAPATHI INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","158413"
"MALE","BC-B","VITK","P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.","ELECTRONICS AND COMMUNICATION ENGINEERING","KAVALI","158474"
"MALE","BC-B","SVCK","SRI VENKATESWARA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","158474"
"MALE","BC-B","CHKN","CHAITANYA INST. OF SCI. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KAKINADA","158628"
"MALE","BC-B","TMLN","TIRUMALA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","158964"
"MALE","BC-B","DNRE","DNR COLLEGE OF ENGG AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","159283"
"MALE","BC-B","IITM","INDIRA INST OF TECHNOLOGY SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","MARKAPUR","159695"
"MALE","BC-B","NEWS","NEWTONS INST OF SCI AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","MACHERLA","159959"
"MALE","BC-B","VISM","VISWAM ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","MADANAPALLE","160048"
"MALE","BC-B","CHDL","CHADALAWADA RAMANAMMA ENGG. COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","160336"
"MALE","BC-B","DIET","DADI INSTT. OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANAKAPALLE","160553"
"MALE","BC-B","DHAN","DHANEKULA INST OF ENGG TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","161142"
"MALE","BC-B","PSCV","POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","161884"
"MALE","BC-B","RIET","RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","161975"
"MALE","BC-B","MTIE","MOTHER THERESA INST OF ENGG AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","PALAMNER","162427"
"MALE","BC-B","RUCESF","RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","162773"
"MALE","BC-B","RSRN","RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","162893"
"MALE","BC-B","VITS","VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.","ELECTRONICS AND COMMUNICATION ENGINEERING","PRODDATUR","162968"
"MALE","BC-B","ELRU","ELURU COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ELURU","163110"
"MALE","BC-B","RGAN","RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS","ELECTRONICS AND COMMUNICATION ENGINEERING","ONGOLE","163371"
"MALE","BC-B","ACEE","ADARSH COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","GOLLAPROLU","163503"
"MALE","BC-B","SSCC","SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES","ELECTRONICS AND COMMUNICATION ENGINEERING","CHITTOOR","164144"
"MALE","BC-B","KMMT","KMM INST OF TECHNOLOGY AND SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","164498"
"MALE","BC-B","RPRA","RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS","ELECTRONICS AND COMMUNICATION ENGINEERING","ONGOLE","164507"
"MALE","BC-B","BVCR","BVC ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","164596"
"MALE","BC-B","ESWR","ESWAR COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","165344"
"MALE","BC-B","CVRT","SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","TADIPATRI","165448"
"MALE","BC-B","NRIT","NRI INSTT OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","165577"
"MALE","BC-B","ASTC","AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHEEPURUPALLI","165707"
"MALE","BC-B","CHBR","CHEBROLU ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","165884"
"MALE","BC-B","BVSR","BVSR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","CHIMAKURTHY","166057"
"MALE","BC-B","MJRT","MJR COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PILER","166088"
"MALE","BC-B","JONY","ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","YEMMIGANOOR","166129"
"MALE","BC-B","WSTM","WELLFARE INST OF SCIENCE TECH AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","PINAGADI","166129"
"MALE","BC-B","VSMR","V.S.M COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","RAMACHANDRA PURAM","166167"
"MALE","BC-B","SRET","SREE RAMA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","166625"
"MALE","BC-B","SRSR","SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.","ELECTRONICS AND COMMUNICATION ENGINEERING","RAYCHOTI","166984"
"MALE","BC-B","RKCE","R.K.COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","IBRAHIMPATNA M","167113"
"MALE","BC-B","KRUESF","KRISHNA UNIVERSITY COLLEGE OF ENGG AND TECHNOLOGY-SLEF FINAN","ELECTRONICS AND COMMUNICATION ENGINEERING","MACHILIPATNA M","167146"
"MALE","BC-B","ASIT","AUDI SANKARA INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDUR","167286"
"MALE","BC-B","AVEN","AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSIPATNAM","167411"
"MALE","BC-B","KTSP","KAKINADA INSTITUTE OF TECHNOLOGY AND SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","DIVILI","167653"
"MALE","BC-B","SEAT","SIDDARTHA EDNL ACADEMY GRP OF INSTNS","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","167685"
"MALE","BC-B","AMRN","A.M.REDDY MEMORIAL COLL. OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","167875"
"MALE","BC-B","SREC","SANTHIRAM ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NANDYAL","167889"
"MALE","BC-B","NITN","NARSARAOPET INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","167919"
"MALE","BC-B","PRIK","PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","168163"
"MALE","BC-B","ACEM","ADITYA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","MADANAPALLE","168334"
"MALE","BC-B","NEWT","NEWTON INSTITUTE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","MACHERLA","168511"
"MALE","BC-B","VVGV","VKR VNB AND AGK ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDIVADA","168676"
"MALE","BC-B","SVET","SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PEDANA","168784"
"MALE","BC-B","AITK","ANNAMACHARYA INST OF TECH AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","168827"
"MALE","BC-B","AECN","ANDHRA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","ATMAKUR N","169025"
"MALE","BC-B","KCIT","KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","MARKAPUR","169025"
"MALE","BC-B","VHNI","SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUVURU","169026"
"MALE","BC-B","ASVR","SVR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NANDYAL","169084"
"MALE","BC-B","GKCS","GOKULA KRISHNA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","SULLURPET","169131"
"MALE","BC-B","SATS","SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAMPETA","169131"
"MALE","BC-B","SGEC","SAI GANAPATHI ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-B","SIMH","SIMHADRI EDNL SOC GRP OF INSTNS","ELECTRONICS AND COMMUNICATION ENGINEERING","SABBAVARAM","169131"
"MALE","BC-B","STMV","SANKETHIKA INST OF TECHNOLOGY MANAGEMENT","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-B","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","169131"
"MALE","BC-B","BVRM","BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","169131"
"MALE","BC-B","PYDE","PYDAH COLL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","KAKINADA","169131"
"MALE","BC-B","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","169141"
"MALE","BC-B","CRIT","CHIRANJIVI REDDY INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","169169"
"MALE","BC-B","LOYL","LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","SATTENAPALLY","169169"
"MALE","BC-B","PIIT","PRIYADARSHINI INST OF TECH AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","169169"
"MALE","BC-B","PITT","PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","TENALI","169169"
"MALE","BC-B","STEN","SAI TIRUMALA N V R ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","169169"
"MALE","BC-B","MPLG","SRI MITTAPALLI COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","169217"
"MALE","BC-B","PREC","DR PAUL RAJS ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","YETAPAKA","173082"
"MALE","BC-B","TECH","TADIPATRI ENGG COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","TADIPATRI","173518"
"MALE","BC-B","SRMUPU","S R M UNIVERSITY AP","ELECTRICAL AND ELECTRONICS ENGINEERING","AMARAVATHI","12048"
"MALE","BC-B","SRMUPU","S R M UNIVERSITY AP","ELECTRICAL AND ELECTRONICS ENGINEERING","AMARAVATHI","27854"
"MALE","BC-B","JNTK","JNTUK COLLEGE OF ENGG. KAKINADA","ELECTRICAL AND ELECTRONICS ENGINEERING","KAKINADA","30691"
"MALE","BC-B","AUCE","A U COLLEGE OF ENGG. VISAKHAPATNAM","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","36150"
"MALE","BC-B","VHNI","SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUVURU","44486"
"MALE","BC-B","CVRT","SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES","ELECTRICAL AND ELECTRONICS ENGINEERING","TADIPATRI","46769"
"MALE","BC-B","JNTA","JNTUA COLLEGE OF ENGG. ANANTAPURAMU","ELECTRICAL AND ELECTRONICS ENGINEERING","ANANTAPURAM U","48855"
"MALE","BC-B","JNTV","JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM","ELECTRICAL AND ELECTRONICS ENGINEERING","VIZIANAGARAM","49394"
"MALE","BC-B","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","60607"
"MALE","BC-B","YGVU","YGVU YSR ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","PRODDATUR","63443"
"MALE","BC-B","GVPE","GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","66973"
"MALE","BC-B","SRKR","S R K R ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","BHIMAVARAM","72775"
"MALE","BC-B","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRICAL AND ELECTRONICS ENGINEERING","RANGAMPETA","73365"
"MALE","BC-B","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","MADANAPALLE","73621"
"MALE","BC-B","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","BHIMAVARAM","76247"
"MALE","BC-B","LENO","LENORA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","RAMPACHODAV ARAM","76611"
"MALE","BC-B","DSIT","D.B.S.INST OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","KAVALI","76621"
"MALE","BC-B","ADTP","ADITYA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","79840"
"MALE","BC-B","GMRI","G M R INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","RAJAM","88010"
"MALE","BC-B","GPRE","G P R ENGINEERING. COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","KURNOOL","90553"
"MALE","BC-B","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","BHEEMUNIPAT NAM","99167"
"MALE","BC-B","SEAT","SIDDARTHA EDNL ACADEMY GRP OF INSTNS","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","99917"
"MALE","BC-B","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","ADONI","100327"
"MALE","BC-B","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","102383"
"MALE","BC-B","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","103434"
"MALE","BC-B","RAGU","RAGHU ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","BHEEMUNIPAT NAM","106643"
"MALE","BC-B","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","ELECTRICAL AND ELECTRONICS ENGINEERING","TEKKALI","109588"
"MALE","BC-B","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","NELLORE","110190"
"MALE","BC-B","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","KURNOOL","111785"
"MALE","BC-B","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRICAL AND ELECTRONICS ENGINEERING","RANGAMPETA","113107"
"MALE","BC-B","ESWR","ESWAR COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","NARSARAOPET","113886"
"MALE","BC-B","PRAG","PRAGATI ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","114712"
